Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT
531,15882,0,16606.10296,17529.22211,1647.222114,
532,15908,24,16268.35234,17069.71425,1161.714251,
533,15939,26,16301.67928,17007.05759,1068.057587,
534,15969,2,16322.6706,17085.66071,1116.660711,
535,15995,30,16283.30019,16615.60139,620.6013877,
536,16031,16,16448.02398,16522.99064,491.9906394,
537,16058,16,16335.95863,16777.20662,719.206622,
538,16096,16,16697.97342,17416.7592,1320.759203,
539,16126,16,16873.17736,17328.41905,1202.419049,
540,16154,16,16492.87018,16986.89954,832.8995371,
541,16193,28,16797.77201,16977.45811,784.4581086,
542,16231,6,16582.25624,17244.54556,1013.545562,
543,16256,1,16686.00465,16856.6622,600.662203,
544,16286,1,16688.21885,16880.61687,594.6168708,
545,16316,30,16601.03872,17380.54813,1064.548135,
546,16343,1,16856.67273,17317.09661,974.0966054,
547,16377,18,16565.88356,16913.32156,536.3215637,
548,16408,10,16994.9455,17937.9676,1529.967604,
549,16445,16,17082.43623,17749.9194,1304.919402,
550,16476,4,16973.94176,17209.53463,733.5346328,
551,16508,11,17139.3228,17430.02712,922.027116,
552,16541,14,16849.55896,17576.74705,1035.747053,
553,16576,13,16921.40672,18001.12564,1425.125642,
554,16605,29,17298.0772,17774.50138,1169.501377,
555,16644,29,16827.00273,17198.04877,554.0487732,
556,16663,29,17409.8467,17911.30059,1248.300591,
557,16680,29,17248.74775,17714.06592,1034.065918,
558,16710,29,17223.17931,17685.03318,975.0331789,
559,16742,22,17007.17186,18001.09779,1259.09779,
560,16779,25,17247.84602,17617.28942,838.2894238,
561,16815,2,17195.53792,17949.37476,1134.37476,
562,16839,21,16994.24175,17987.29084,1148.290841,
563,16878,12,17121.90572,17700.11573,822.1157252,
564,16907,6,17284.59553,18233.13056,1326.13056,
565,16938,4,17400.51564,17952.19755,1014.197552,
566,16964,31,17240.15937,17832.41823,868.4182271,
567,16996,15,17496.99738,18083.61907,1087.619066,
568,17030,26,17748.4706,18244.48773,1214.487735,
569,17066,24,17365.99959,17865.81399,799.8139924,
570,17085,23,17418.65401,18090.83196,1005.831958,
571,17114,28,17284.41714,18060.98923,946.9892279,
572,17143,30,17520.97961,18141.81893,998.8189253,
573,17172,3,17535.46802,17654.76314,482.7631392,
574,17206,18,17586.36036,18500.80329,1294.803294,
575,17238,1,17628.82084,18302.41249,1064.412488,
576,17272,29,17744.36342,18524.86753,1252.867533,
577,17307,8,17574.3324,18441.92837,1134.92837,
578,17338,11,17667.97879,18266.10446,928.1044635,
579,17363,0,17732.95233,18160.72781,797.727808,
580,17403,3,17830.71811,18448.11804,1045.118044,
581,17432,14,18021.99979,18724.88669,1292.886694,
582,17464,16,17842.18532,18387.66524,923.6652391,
583,17497,17,17817.1281,18070.43936,573.4393633,
584,17522,25,17846.00978,18759.84374,1237.843741,
585,17552,24,18087.823,18759.42098,1207.420982,
586,17578,17,18115.2867,18223.96973,645.9697272,
587,17611,2,18139.13777,18803.80559,1192.805594,
588,17642,12,18219.6028,18514.80612,872.8061245,
589,17666,6,18292.59484,19129.34988,1463.34988,
590,17695,21,18161.64762,18513.01352,818.0135248,
591,17719,28,18034.34274,18461.17838,742.178383,
592,17755,15,18215.89529,18784.08485,1029.084845,
593,17790,17,18373.52944,18969.97011,1179.970111,
594,17811,18,18452.18102,18695.66471,884.6647069,
595,17846,4,18400.33258,18685.87767,839.8776691,
596,17868,1,18360.39524,19475.78086,1607.780856,
597,17899,30,18207.33991,19013.44637,1114.446375,
598,17931,0,18529.21797,18911.01242,980.0124177,
599,17957,8,18541.17554,19309.98799,1352.98799,
600,17987,21,18445.26619,19130.3342,1143.334196,
601,18022,22,18239.36605,18741.6847,719.6846979,
602,18058,16,18635.41108,19742.8533,1684.853304,
603,18093,20,18469.59793,18784.04153,691.0415254,
604,18135,20,18675.27586,19044.78634,909.7863425,
605,18175,11,18610.08702,19157.14738,982.1473759,
606,18207,12,18636.67947,19455.27839,1248.278389,
607,18237,23,18620.15793,19095.9147,858.9147044,
608,18272,20,18724.86158,19230.00688,958.0068849,
609,18297,26,18511.86973,19098.63698,801.636976,
610,18330,28,18709.87499,19125.33345,795.3334486,
611,18371,31,18856.00103,19388.50925,1017.509247,
612,18400,13,18989.66516,19114.9648,714.9648001,
613,18439,13,18841.39008,19937.2204,1498.220396,
614,18466,4,18709.6474,19601.30797,1135.307969,
615,18487,25,18934.7094,19814.09746,1327.097457,
616,18516,29,18721.75583,19784.47032,1268.470316,
617,18546,22,18856.50647,19278.64553,732.6455269,
618,18576,15,18913.15847,20131.11045,1555.110446,
619,18605,14,19159.51297,19577.4376,972.4376048,
620,18640,24,18923.64339,19776.13064,1136.130644,
621,18673,2,18860.02837,19770.7952,1097.795196,
622,18700,31,18983.7657,19344.00692,644.0069222,
623,18730,23,19098.07111,19652.52693,922.5269339,
624,18765,17,19182.50246,19860.11609,1095.116089,
625,18800,0,19179.01428,19945.49748,1145.497483,
626,18833,18,19160.56679,19555.28,722.2800024,
627,18862,30,19176.44944,20054.6637,1192.663696,
628,18889,21,19445.15478,20104.66629,1215.666293,
629,18923,6,19635.5692,20465.36496,1542.364958,
630,18948,26,19166.39193,19900.2326,952.2326035,
631,18974,20,19625.91091,20199.56063,1225.560633,
632,19004,11,19658.41178,20418.46506,1414.465065,
633,19036,3,19453.193,19581.89809,545.8980902,
634,19077,28,19351.22059,20568.28406,1491.284065,
635,19105,3,19233.70509,19841.65545,736.6554485,
636,19139,4,19760.66292,20084.71568,945.7156774,
637,19179,8,19626.62658,20535.93835,1356.938347,
638,19216,31,19600.4694,20142.73666,926.7366617,
639,19244,22,19674.81342,19900.65629,656.6562863,
640,19269,1,19659.89495,20310.58306,1041.583059,
641,19296,23,19910.59669,20517.55325,1221.553249,
642,19322,12,19538.513,20157.5363,835.5362953,
643,19360,14,19874.86154,20209.13576,849.1357637,
644,19390,18,19499.63314,20496.08714,1106.087136,
645,19421,9,20318.00502,21421.44011,2000.440108,
646,19449,9,19784.59648,20802.33276,1353.332757,
647,19482,9,20238.47141,21202.46415,1720.464152,
648,19510,9,19872.00138,20377.62433,867.6243294,
649,19533,9,20290.67077,21011.54871,1478.54871,
650,19569,9,20173.59904,20757.45947,1188.459469,
651,19601,25,20115.99976,20756.56918,1155.569176,
652,19640,2,19877.36442,20468.47847,828.4784743,
653,19673,26,20081.66303,20547.74571,874.7457099,
654,19707,22,20175.06656,20966.19533,1259.19533,
655,19737,24,19911.3231,20904.61152,1167.611517,
656,19766,13,20129.43382,20943.55878,1177.558777,
657,19792,3,20138.65545,20469.31342,677.3134177,
658,19823,30,20334.67977,21180.93539,1357.935385,
659,19843,9,20250.42299,20937.39066,1094.390656,
660,19869,17,20026.48651,20760.78183,891.7818251,
661,19898,0,20241.47214,21268.74129,1370.741289,
662,19921,21,20189.01082,21135.97121,1214.971213,
663,19944,14,20450.83392,20882.43243,938.432428,
664,19973,31,20443.93593,21158.53615,1185.53615,
665,20008,4,20188.54727,21090.76762,1082.767623,
666,20052,11,20806.54753,21965.35789,1913.357886,
667,20088,12,20422.02259,21155.9194,1067.919398,
668,20114,1,20338.24169,20768.20702,654.2070194,
669,20144,29,20415.08855,21082.19431,938.1943086,
670,20168,20,20295.73755,20882.54527,714.5452738,
671,20195,16,20520.39975,20901.83592,706.8359197,
672,20236,18,20833.69342,21550.92546,1314.925463,
673,20264,3,20524.37229,21048.57032,784.5703154,
674,20294,26,20717.49847,21541.53789,1247.537893,
675,20318,2,20512.38747,21228.00249,910.0024925,
676,20354,8,20785.55005,21822.09514,1468.095141,
677,20384,16,20890.74478,21643.76802,1259.768015,
678,20425,6,20611.70702,21045.68311,620.683113,
679,20451,23,20953.16087,21511.53888,1060.538879,
680,20476,28,20793.67484,21411.03123,935.0312348,
681,20500,24,20963.64541,21827.70532,1327.705317,
682,20528,29,20942.24832,21645.2057,1117.205703,
683,20546,25,20844.84715,21687.3279,1141.327902,
684,20567,5,21110.49333,21760.4941,1193.494099,
685,20596,5,20978.56241,21319.26416,723.2641595,
686,20622,5,21098.20164,21302.67658,680.6765753,
687,20650,5,20777.66362,21440.26241,790.2624139,
688,20673,5,20914.24883,21582.74705,909.7470539,
689,20707,5,21312.19418,21350.7947,643.7947018,
690,20733,5,21508.65456,22558.12348,1825.123476,
691,20766,14,21070.49891,21518.76554,752.7655358,
692,20797,17,21121.19747,21305,508,
693,20822,20,21037.093,21871.62791,1049.627906,
694,20857,13,21026.77536,22345.6067,1488.606701,
695,20895,2,21301.82661,21882.28454,987.2845388,
696,20919,12,21385.53647,22467.14955,1548.149554,
697,20947,1,21475.45813,21850.19137,903.191373,
698,20977,9,21103.00397,22039.8514,1062.851395,
699,21009,3,21139.04131,22115.69955,1106.69955,
700,21030,21,21234.99141,21687.26907,657.269074,
701,21053,30,21569.4415,21770.11621,717.1162077,
702,21071,4,21299.48993,22132.84891,1061.848907,
703,21096,17,21784.58925,22894.76942,1798.769418,
704,21120,26,21661.17902,22375.20556,1255.205561,
705,21153,0,21452.67606,22232.38665,1079.38665,
706,21188,5,21474.62513,22180.83777,992.8377741,
707,21214,6,21654.0659,21866.49942,652.4994232,
708,21251,31,21521.66769,21874.5851,623.5851023,
709,21271,22,21553.68887,22078.22057,807.2205652,
710,21292,15,21773.12576,22768.30062,1476.300622,
711,21314,14,21781.27077,22985.39175,1671.391748,
712,21340,23,21719.38979,22457.76905,1117.769047,
713,21375,28,21571.54603,21890.92006,515.920055,
714,21397,18,21726.07112,22368.87406,971.8740577,
715,21418,15,21805.83738,22866.32533,1448.325333,
716,21449,21,21848.56694,22607.39453,1158.394531,
717,21481,6,21912.40205,22688.679,1207.678997,
718,21502,29,21972.195,22293.48075,791.48075,
719,21531,1,22009.54925,22680.53731,1149.537311,
720,21561,16,21981.78577,22058.09907,497.0990656,
721,21585,24,21975.11631,22747.64588,1162.64588,
722,21604,30,21851.15941,22929.83629,1325.836287,
723,21632,31,22051.82479,22479.79641,847.796406,
724,21656,25,22141.16928,22651.94614,995.9461436,
725,21692,28,21980.80888,23076.33756,1384.337555,
726,21726,2,22095.36903,22679.62837,953.6283739,
727,21754,20,22048.71545,22531.29807,777.2980748,
728,21789,29,22449.66013,23865.21041,2076.210414,
729,21822,16,22210.63103,22673.89543,851.895434,
730,21859,22,22223.68342,23168.90434,1309.904343,
731,21884,11,22058.13719,22817.16304,933.1630398,
732,21907,3,22364.61721,22850.33994,943.3399421,
733,21931,9,22066.81532,23083.78369,1152.783686,
734,21956,0,22444.67184,23130.44373,1174.443733,
735,21988,26,22682.90834,22829.40058,841.4005765,
736,22017,1,22784.3111,23357.85073,1340.850728,
737,22046,4,22567.89028,22929.72588,883.7258819,
738,22074,31,22809.89942,23472.49865,1398.498654,
739,22113,5,22472.69048,23302.36904,1189.369045,
740,22139,18,22700.41893,23269.81828,1130.818282,
741,22162,26,22956.68373,23725.03384,1563.033843,
742,22200,3,23022.17998,23552.38641,1352.386413,
743,22229,16,23067.25278,23446.0786,1217.078595,
744,22266,6,22952.68089,24078.75299,1812.752995,
745,22298,2,22941.33432,23647.23118,1349.231179,
746,22321,21,23008.30475,23555.72141,1234.721406,
747,22354,20,23033.82171,23636.65004,1282.65004,
748,22379,23,23295.25576,23915.38881,1536.388813,
749,22406,8,23047.36495,23361.42386,955.4238624,
750,22436,8,22875.67195,23684.73946,1248.73946,
751,22464,17,23216.44161,23466.37338,1002.373383,
752,22491,25,23296.85854,23464.11882,973.118817,
753,22532,12,22943.69042,23713.2,1181.200002,
754,22564,28,23294.55763,24491.7682,1927.768197,
755,22596,11,23020.32061,23739.36319,1143.36319,
756,22625,15,23387.42129,24042.05554,1417.055542,
757,22656,18,23402.96482,24097.84682,1441.84682,
758,22680,14,23200.37314,23844.68909,1164.689095,
759,22717,24,23364.94484,24168.14157,1451.141573,
760,22752,22,23495.73993,24184.42636,1432.426358,
761,22774,30,23099.26179,24001.88321,1227.883206,
762,22802,9,23276.55817,24211.35402,1409.354022,
763,22833,5,23464.14049,24163.57707,1330.577067,
764,22862,4,23612.90155,24450.30707,1588.307072,
765,22890,13,23684.02267,24607.33518,1717.335185,
766,22917,16,23586.34263,23894.38811,977.3881144,
767,22948,31,23788.33722,24195.56021,1247.56021,
768,22976,3,23623.44976,24283.8099,1307.809904,
769,22999,0,23645.468,23982.61486,983.6148565,
770,23032,1,23512.39846,23820.65183,788.6518272,
771,23056,12,23839.25529,24441.06658,1385.066578,
772,23088,19,23837.83798,24371.85858,1283.858581,
773,23119,19,23169.24938,24340.53172,1221.531719,
774,23142,19,23895.0425,24874.12217,1732.122165,
775,23168,19,23786.19819,24499.90191,1331.901908,
776,23191,19,23550.35637,23708.6127,517.6126953,
777,23217,19,23722.24054,24313.00276,1096.002756,
778,23251,19,23736.35554,24257.46589,1006.465893,
779,23287,19,23524.89493,24125.44286,838.4428615,
780,23314,19,23882.40014,24404.49188,1090.491875,
781,23340,26,23995.89174,24398.41521,1058.415211,
782,23369,8,23839.28719,24729.7303,1360.730299,
783,23393,25,23886.77352,24468.22085,1075.220854,
784,23428,21,24103.13807,24232.66799,804.6679852,
785,23453,17,23647.97735,24204.89167,751.8916749,
786,23494,20,24119.4937,25059.08776,1565.087761,
787,23530,1,24017.9663,24697.53785,1167.537851,
788,23561,6,24221.19597,25310.59502,1749.595023,
789,23592,16,23952.69763,25343.66806,1751.668058,
790,23625,30,24180.791,24699.7663,1074.766301,
791,23643,17,24245.61022,25264.39672,1621.396716,
792,23675,2,24252.6028,25002.13933,1327.139328,
793,23698,11,23976.27879,24598.19685,900.1968493,
794,23725,29,23998.61581,24906.21733,1181.217327,
795,23754,0,24082.35953,24723.76155,969.7615495,
796,23779,21,24362.1979,24903.11228,1124.112276,
797,23809,23,24148.84116,25085.35356,1276.353556,
798,23835,15,24134.71082,24766.81814,931.8181448,
799,23858,19,24563.11092,26147.25386,2289.253864,
800,23886,31,24417.21309,25546.23966,1660.239657,
801,23924,5,24210.43856,24778.21233,854.2123267,
802,23960,24,24508.09598,24914.96226,954.9622563,
803,23989,14,24225.5967,24890.82517,901.8251655,
804,24015,18,24366.98805,24930.13632,915.1363175,
805,24034,13,24837.06914,25954.08122,1920.081222,
806,24060,22,24260.09009,25022.84246,962.8424598,
807,24097,30,24747.93268,25565.45107,1468.45107,
808,24118,9,25050.97834,25859.98081,1741.980815,
809,24147,12,24634.91446,25555.35519,1408.355195,
810,24188,3,24870.72387,25549.99774,1361.997744,
811,24225,25,24660.17137,25802.13663,1577.136635,
812,24255,26,24683.76587,25032.31068,777.3106807,
813,24282,27,25257.10051,25559.30077,1277.300772,
814,24313,27,24680.68057,24862.96562,549.9656213,
815,24339,27,24657.44937,25626.73771,1287.737712,
816,24373,27,25270.73771,26113.16872,1740.168718,
817,24395,27,24782.83759,24983.53967,588.5396686,
818,24423,27,25027.0207,25599.09149,1176.091495,
819,24443,27,24693.93625,25635.38769,1192.387687,
820,24467,27,24681.21951,25220.36896,753.3689585,
821,24500,27,25128.47753,25411.46339,911.4633908,
822,24528,4,24825.67264,25278.18467,750.1846749,
823,24555,14,25278.20684,25602.6294,1047.629404,
824,24593,0,24817.72431,25333.81836,740.8183603,
825,24620,29,25101.21733,26066.6977,1446.697697,
826,24644,21,25103.36212,25868.0601,1224.060099,
827,24669,15,25091.048,25325.40343,656.4034348,
828,24701,8,25146.39323,25418.64312,717.6431178,
829,24733,5,24888.84686,25873.37188,1140.371883,
830,24778,27,25224.55571,25516.26275,738.2627524,
831,24802,24,25199.79203,25702.78131,900.7813107,
832,24830,22,25337.89325,25676.78374,846.7837411,
833,24855,11,25343.92126,25859.66151,1004.661506,
834,24881,18,25266.3892,25781.87217,900.8721727,
835,24912,16,25543.39037,26658.99233,1746.992326,
836,24949,15,25880.29622,26568.71615,1619.716147,
837,24983,23,25349.25126,26346.59692,1363.596921,
838,25005,28,25534.27309,26015.87147,1010.871467,
839,25029,4,25404.51626,25931.38763,902.3876252,
840,25060,20,25083.08679,25866.92325,806.9232543,
841,25083,17,25357.5686,26102.57525,1019.575252,
842,25113,26,25196.0542,25951.55546,838.5554592,
843,25138,6,25377.23585,25936.56324,798.5632409,
844,25170,0,25634.76354,26081.37954,911.3795439,
845,25200,1,25691.05804,25953.01987,753.0198707,
846,25223,1,25691.39792,26218.93848,995.9384821,
847,25252,12,25909.86471,26057.18095,805.180952,
848,25289,24,26100.60037,26658.43188,1369.431881,
849,25322,27,25644.27318,26232.01731,910.0173074,
850,25347,30,26041.13584,26807.11038,1460.110382,
851,25382,8,25770.60476,26462.01744,1080.017436,
852,25411,11,26045.86287,26904.74587,1493.745866,
853,25435,14,25789.64812,26470.50491,1035.504911,
854,25463,22,25767.05555,26856.95461,1393.954609,
855,25491,9,25891.38145,26977.81596,1486.815961,
856,25530,3,25992.4387,26398.4584,868.4584042,
857,25564,12,26087.26417,26611.33027,1047.330274,
858,25590,28,26059.07782,26564.90981,974.9098066,
859,25619,21,25928.14337,26741.5495,1122.549499,
860,25650,20,26004.53177,26974.59643,1324.596431,
861,25680,26,26106.89368,26395.06748,715.0674812,
862,25713,25,25984.15037,27143.24967,1430.249667,
863,25735,4,26187.39544,26551.00034,816.0003426,
864,25764,18,26426.90318,26696.9291,932.9291044,
865,25793,6,25979.28326,26874.07854,1081.078537,
866,25832,5,26217.27449,26950.71605,1118.716047,
867,25870,0,26164.97978,27040.52803,1170.528031,
868,25897,27,26209.12802,27291.61774,1394.617741,
869,25925,1,26229.37879,27242.63557,1317.635571,
870,25953,17,26234.88171,26637.51662,684.5166192,
871,25978,2,26231.30811,27033.43895,1055.438953,
872,26010,31,26467.22314,26767.31646,757.3164591,
873,26047,31,26504.6183,27115.80249,1068.80249,
874,26076,2,26582.56984,26921.60671,845.6067084,
875,26109,3,26663.07133,27141.3224,1032.322401,
876,26136,4,26705.56425,27233.32379,1097.323794,
877,26165,15,26632.3479,27299.70882,1134.708816,
878,26191,12,26648.4517,27525.91868,1334.918684,
879,26225,19,26424.09043,27201.14674,976.1467393,
880,26258,13,26337.00633,27255.3187,997.3186972,
881,26287,14,26643.04476,27493.5294,1206.529397,
882,26314,8,26836.62123,28088.03119,1774.03119,
883,26337,21,26843.51518,27811.09714,1474.097143,
884,26370,30,26856.93006,27561.83494,1191.834936,
885,26393,26,26857.51748,27274.38196,881.3819649,
886,26430,24,26895.92925,27546.06227,1116.062266,
887,26461,29,26583.01639,28074.82883,1613.828828,
888,26499,28,26782.63533,27117.03728,618.0372777,
889,26532,16,27046.808,27826.45036,1294.450363,
890,26563,18,27039.0592,27474.41975,911.4197495,
891,26595,17,26979.51808,27756.50565,1161.505645,
892,26627,11,27048.99565,27549.27681,922.2768069,
893,26665,2,26950.70893,27643.05356,978.0535602,
894,26696,5,27218.2567,27629.17748,933.1774832,
895,26730,23,27267.97026,27836.53776,1106.537758,
896,26761,31,27300.93487,27942.6377,1181.637699,
897,26794,6,27301.29394,27831.58631,1037.586312,
898,26821,27,27344.65546,28415.8248,1594.824797,
899,26856,22,27236.13399,27938.79924,1082.799244,
900,26882,28,27355.05736,28162.6702,1280.670199,
901,26902,20,27192.92875,27612.669,710.6690014,
902,26920,13,27328.58025,27906.57334,986.5733435,
